v1
v0.8.2
---------------------SYSTEM INFO---------------------
os,cpu,gpu,ram,kernel,driver,cpuscheduler
Steam Runtime 3 (sniper),Intel Core i5-10600K CPU @ 4.10GHz,AMD Radeon RX 9070 XT (RADV GFX1201),32148228,7.0.1-cachyos,,performance
--------------------FRAME METRICS--------------------
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
99.6042,10.0397,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1823948481
100.333,9.96684,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1833915693
99.6893,10.0312,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1843947625
100.274,9.97267,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1853920877
99.7542,10.0246,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1863946191
100.261,9.97396,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1873920566
99.8332,10.0167,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1883938375
100.218,9.97825,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1893916608
99.7242,10.0277,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1903945670
100.293,9.97079,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1913916380
99.7668,10.0234,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1923940790
100.261,9.97398,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1933915026
99.7039,10.0297,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1943945545
100.072,9.99283,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1953939298
99.8535,10.0147,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1963954945
100.399,9.96027,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1973915368
99.6547,10.0346,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1983950894
100.172,9.98287,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,1993934347
99.7693,10.0231,20.2341,0,0,68,0,350,0,0,0,12.3763,1.49715,0,4507,2003960257
100.45,9.95517,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2013913913
99.7844,10.0216,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2023936540
100.039,9.99615,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2033933265
99.9889,10.0011,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2043935303
100.172,9.98287,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2053918701
99.6828,10.0318,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2063951520
100.439,9.95634,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2073907721
99.6067,10.0395,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2083948098
100.474,9.95278,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2093900940
99.4164,10.0587,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2103961104
100.51,9.94924,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2113910525
99.6213,10.038,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2123949794
100.098,9.99021,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2133940443
99.7818,10.0219,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2143963222
100.493,9.95095,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2153914629
99.6801,10.0321,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2163948107
100.33,9.96706,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2173915434
99.7452,10.0255,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2183941478
100.301,9.96996,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2193911573
99.6641,10.0337,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2203946657
100.379,9.96221,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2213908516
99.6759,10.0325,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2223942301
100.214,9.97866,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2233921142
99.7448,10.0256,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2243947526
99.9948,10.0005,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2253948928
99.8959,10.0104,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2263959643
100.539,9.94639,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2273905981
99.4007,10.0603,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2283967518
100.733,9.92723,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2293894371
99.2631,10.0742,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2303970883
100.462,9.95405,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2313925037
99.6728,10.0328,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2323958840
100.304,9.96972,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2333929210
99.7732,10.0227,20.7012,0,0,68,0,1200,0,0,0,12.3935,1.49715,0,4500,2343952991
